i don't even have a boyfriend.	aku bahkan tidak punya pacar.
the pay is good.	gajinya bagus.
i can sleep anywhere.	aku bisa tidur di mana pun.
my dad's not here.	ayahku tidak di sini.
i suppose you're hungry.	kamu sepertinya lapar.
tom is a bit pale.	tom agak pucat.
you should have come earlier.	seharusnya kamu datang lebih awal.
i see no need for tom to do that.	aku rasa tom tidak perlu melakukannya.
i have a home.	aku punya tempat tinggal.
everything's dirt-cheap.	semuanya sangat murah.
i will get it back from tom.	aku akan mengambilnya kembali dari tom.
they didn't find anything.	mereka tidak menemukan apa pun.
welcome to our humble home.	selamat datang di rumah sederhana kami.
peel the apple.	kupaslah apel.
he advised her to stop drinking.	dia memberitahu si perempuan untuk berhenti minum.
i saw her crossing the street.	aku melihat dia menyeberang jalan.
it could be a weapon.	bisa jadi itu senjata.
tom likes her.	tom menyukainya.
tom is at his uncle's place.	tom ada di rumah pamannya.
this cat is very fat.	kucing ini sangat gemuk.
who's playing the guitar?	siapa yang bermain gitar?
it happens to everyone.	itu terjadi pada semua orang.
i have gout.	saya ada asam urat.
he wears pajamas.	dia memakai piama.
take a look at these.	lihat ini.
it's dark inside.	di dalam gelap.
the meeting took place yesterday.	rapatnya diadakan kemarin.
tom is a bookworm.	tom itu kutu buku.
i think i understand.	aku pikir aku paham.
our flight has been delayed.	penerbangan kami telah ditunda.
tom doesn't even own a suit.	bahkan sebuah jas saja tom tidak punya.
tom is always shouting.	tom selalu berteriak.
what color car did you buy?	mobil warna apa yang kamu beli?
this can be fixed.	ini bisa diperbaiki.
forget it.	lupakan saja.
it won't be long before you get used to doing this.	tidak lama lagi kamu akan terbiasa melakukan ini.
a bad cold has kept me from studying this week.	pilek berat menghalangiku belajar minggu ini.
i am not kidding.	aku tidak bercanda.
they satisfied their thirst at the spring.	mereka melepaskan dahaga mereka di sumber mata air itu.
who's that guy swimming in the river?	siapa laki-laki yang berenang di sungai itu?
i can't stand.	aku tidak bisa berdiri.
you haven't given me what i asked for.	kamu belum memberiku yang kuminta.
that's not a cat. that's a dog.	itu bukan kucing, itu anjing.
when we are asleep, bodily functions slow down and body temperature falls.	ketika kita tertidur, fungsi-fungsi di dalam tubuh kita melambat dan suhu tubuh kita menurun.
don't mention it.	tidak apa-apa.
do you want to come along?	apa kamu mau ikut?
would you like another cup of coffee?	anda ingin segelas kopi lagi?
where's my suitcase?	koperku di mana?
i'm expecting.	saya hamil.
tom is still in bed.	tom masih di tempat tidur.
he's not my boyfriend. he's my brother.	dia bukan pacarku, dia adikku.
this makes me curious.	ini membuatku penasaran.
you are wrong.	kamu salah.
tom is playing with his friends.	tom sedang bermain dengan teman-temannya.
people don't like to swim against the tide.	orang-orang tidak suka melawan arus.
our plane landed in boston just before the storm hit.	pesawat kami mendarat di boston tepat sebelum badai menghantam.
i could neither see nor hear the speaker.	saya tidak bisa melihat atau pun mendengar pembicaranya.
where can i catch a bus?	di mana saya bisa menaiki sebuah bus?
i am sixteen years old.	umur saya enam belas tahun.
do you know what's happening?	apa kau tahu apa yang sedang terjadi?
it's starting now.	sudah dimulai sekarang.
tom needs guidance.	tom butuh panduan.
i wonder why nobody told me.	saya heran kenapa tak seorang pun memberi tahu saya.
he can't even float let alone swim.	dia tidak bisa mengapung, apalagi berenang.
this is not expensive.	ini tidak mahal.
tom was insane.	tom gila.
tom told me about it.	tom memberitahuku tentang hal itu.
i'm a human being.	aku adalah manusia.
let's not talk about it any more.	sebaiknya kita jangan membicarakan ini lagi.
why did you use up all the money?	kenapa kamu menghabiskan semua uangnya.
do you believe our destinies are controlled by the stars?	percayakah anda bahwa takdir-takdir kita dipengaruhi oleh bintang-bintang?
these boxes are made of plastic.	kotak-kotak ini terbuat dari plastik.
the plane still hasn't taken off.	pesawat itu masih belum lepas landas.
tom is exactly the same age as you.	tom itu seumuran dengan mu
not everything that you read on the internet is true.	tidak semua yang kamu baca di internet itu benar.
bergen is the second largest city in norway.	bergen adalah kota terbesar kedua di norwegia.
books are made out of paper.	buku terbuat dari kertas.
his mother is worried about him.	ibunya mengkhawatirkan anaknya.
come over to my place.	mampir sini ke rumah gue.
perhaps you don't need to do that.	mungkin kamu tidak perlu melakukan itu.
everyone likes ice cream.	semua orang suka es krim.
i have a friend who works for nasa.	saya memiliki teman yang bekerja di nasa.
he was naive.	dia naif.
he is washing a car.	dia sedang mencuci mobil.
i'm feeling so much better than yesterday.	hari ini aku merasa jauh lebih baik daripada kemarin.
i'm naked.	aku telanjang.
tom didn't even ask for my permission.	tom bahkan tidak meminta izinku.
this table is made of plastic.	meja ini terbuat dari plastik.
well done!	kerja bagus!
he once knew her, but they are no longer friends.	dia pernah mengenalnya, tetapi mereka tidak lagi berteman.
did you follow any of that?	apa kau mengikuti perkembangannya?
what's a pandemic?	apa itu pandemi?
have you ever tried playing the xylophone?	pernahkah kamu mencoba memainkan xilofon?
i just clipped my nails.	aku baru saja memotong kukuku.
tom had almost forgotten.	tom hampir lupa.
could you turn down the radio?	bisa tolong kecilkan volume radionya?
we have suffered enough.	kami sudah cukup menderita.
that's not a toy.	itu bukan mainan.
what else did you see?	apa lagi yang kamu lihat?
this problem deserves considering.	masalah ini layak dipertimbangkan.
he's busy.	dia sedang sibuk.
we bought a washing machine.	kita membeli mesin cuci.
tom likes playing the guitar, but he doesn't like singing.	tom suka bermain gitar, tetapi dia tidak suka bernyanyi.
we've been here several times.	kita sudah pernah ke sini beberapa kali.
she's worried about your safety.	dia khawatir akan keselamatanmu.
you lied to me, didn't you?	kamu membohongiku, ya?
tom's house is tidy.	rumah tom rapi.
you don't count.	kamu tidak menghitung
tom won't recognize you.	tom tidak akan mengenalimu.
i will write to you as soon as i can.	aku akan menulis surat untukmu sesegera mungkin.
maybe we should sit somewhere else.	mungkin kita harus duduk di tempat lain.
i can do that.	aku bisa melakukannya.
tom probably won't be doing that today.	tom mungkin tidak akan melakukan itu hari ini.
i have to go to sleep.	aku harus pergi tidur.
why didn't you tell her?	kenapa kamu tidak memberitahunya?
tom doesn't get invited to parties anymore.	tom tidak lagi diundang ke pesta.
we got stuck in a traffic jam, which made us twenty minutes late.	kami terjebak dalam kemacetan lalu lintas, yang membuat kami terlambat dua puluh menit.
i wondered when you'd get here.	saya penasaran kamu kapan sampai sini.
he gets a haircut three times a month.	dia mencukur rambutnya tiga kali sebulan.
we won the lottery.	kami menang lotre.
is your home far away?	apakah rumahmu jauh?
i'm sure i'll be able to find it.	saya yakin saya akan dapat menemukannya.
can you see?	kamu masih belum mengerti?
i think i can come over this afternoon.	saya pikir saya bisa datang siang ini.
i meet with him once every six months.	aku bertemu dengannya tiap enam bulan sekali.
he asked me why i was laughing.	dia bertanya kepadaku kenapa aku tertawa.
he shook hands with his friend.	dia bersalaman dengan temannya.
tom told me he thought i was wasting my time.	tom bilang padaku kalau dirinya berpikir aku membuang-buang waktu.
he was found lying unconscious on the kitchen floor.	dia ditemukan terbaring tidak sadar di lantai dapur.
we eat at home.	kita makan di rumah.
tom said that he was colorblind.	tom bilang dia buta warna.
tom slipped and fell.	tom jatuh terpeleset.
tom is playing with his dog in the yard.	tom sedang bermain bersama anjingnya di halaman.
did you and tom ever talk about that?	apakah kamu dan tom pernah membicarakan hal itu?
you may take any picture you like.	kamu boleh mengambil gambar apapun yang kamu suka.
why did you buy a flower?	kenapa kamu beli bunga?
i've written about 3,000 words so far.	aku sudah menulis sekitar 3.000 kata sejauh ini.
the bus rattled as it drove along the bumpy road.	bus itu berderak-derak saat melaju di sepanjang jalan bergelombang itu.
you want to be like everyone else, don't you?	kau ingin aku menjadi seperti yang lain, bukan?
i never sunbathe.	aku tidak pernah berjemur.
the morning after i arrived there, i took a walk into the woods of oaks.	pada pagi saya tiba di sana, saya berjalan-jalan dalam hutan oak
i'm sorry i wasn't able to do that for you.	maaf saya tidak bisa membantumu melakukan itu.
you're useless.	kamu tidak berguna.
tom hid himself behind the curtain.	tom bersembunyi di balik tirai.
i have a cat named cookie.	aku punya seekor kucing bernama cookie.
tom failed to keep his promise.	tom gagal menepati janjinya.
i had a room with a beautiful view of the mountains.	aku punya kamar dengan pemandangan gunung-gunung yang indah.
i saw you smiling.	aku melihatmu tersenyum.
he often doesn't come to school.	dia sering tidak datang ke sekolah.
do you have any cds?	apa kau memiliki cd?
the interview is scheduled for 10:00 a.m. tomorrow.	wawancara telah dijadwalkan pada jam 10 pagi besok.
i can't bend my right arm.	aku tidak bisa menekuk tangan kananku.
this house is big.	rumah ini besar.
there are many mysteries in life.	ada banyak misteri dalam kehidupan.
there are still people who are unable to read.	masih ada orang-orang yang tidak bisa membaca.
let's go!	ayo!
we're very lucky to be alive.	kita beruntung sudah hidup.
tom was stabbed three times in the neck.	tom ditikam tiga kali di bagian leher.
don't touch me!	jangan sentuh aku!
the drivers began arguing about who was to blame for the accident.	para sopir itu mulai berdebat siapa yang salah dalam kecelakaan itu.
tom ate only one slice of bread.	tom hanya memakan sepotong roti.
there's no doubt.	tidak diragukan.
tom is the only suspect.	tom adalah satu-satunya tersangka.
tom studies hard.	tom belajar dengan tekun.
tom wondered what could have made mary change her mind.	tom penasaran akan apa yang telah membuat mary berubah pikiran.
do you know any of the boys in this room?	apa kamu mengenal salah satu dari anak-anak di ruangan ini?
tom isn't really sick.	tom tidak benar-benar sakit.
there's no salt.	tidak ada garam.
that's nonsense.	itu omong kosong.
enjoy your meal!	selamat makan.
tom isn't very muscular.	tom tidak terlalu berotot.
math is hard for me.	matematika sulit bagi saya.
nobody i know goes there anymore because it's too crowded.	tidak ada kenalan saya yang pergi kesana lagi karena disana terlalu ramai.
i have to use the bathroom.	saya harus pergi ke kamar mandi.
there wasn't a single picture on the wall.	tidak ada satu gambar pun di dinding.
tom lives in boston, too.	tom juga tinggal di boston.
i can't tell yet.	aku belum bisa memberi tahu.
this is the last straw!	ini yang terakhir!
why did tom decide not to go to australia?	mengapa tom memutuskan untuk tidak pergi ke australia?
my father's name is tom, and my mother's name is mary.	ayah saya bernama tom, dan ibu saya bernama mary.
i wish i had this problem.	saya berharap saya memperoleh problem ini.
that was a beautiful speech.	itu adalah pidato yang indah.
city officials often have sticky fingers.	pejabat kota seringkali bertangan panjang.
the food was so good that i ate too much.	makanannya sangat enak sampai-sampai saya makan terlalu banyak.
tom sat cross-legged in the dark.	tom duduk bersila di kegelapan.
she's stubborn.	dia keras kepala.
i don't trust him any more.	aku sudah tidak lagi mempercayai dia.
do you like to read?	apakah anda suka membaca?
hurry!	cepatlah!
i'll destroy it.	aku akan menghancurkannya.
i have my supper at a quarter past seven.	saya makan malam pada pukul tujuh lewat lima belas menit.
he is still not accustomed to city life.	dia masih belum terbiasa dengan kehidupan kota.
tom understands what needs to be done.	tom paham apa yang harus dituntaskan.
tom has just come back from boston.	tom baru saja kembali dari boston.
she is afraid of cats.	dia takut kucing.
do you think tom is still alive?	apa menurutmu tom masih hidup?
do you like french wines?	apa kau suka minuman anggur prancis?
are you ready?	kamu siap?
tom boiled an egg.	tom merebus telur.
would you like to travel abroad?	apa kau ingin pergi jalan-jalan ke luar negeri?
